# Week 2 crawl of live Wikipedia, 2026-09-08. Edge A -> B when the article of A links to the article of B; both in data/week2_nodes.tsv. 602 nodes, 4082 edges.
source	target
Vulcan_(Marvel_Comics)	Gladiator_(Kallark)
Vulcan_(Marvel_Comics)	Korvus
Vulcan_(Marvel_Comics)	Rachel_Summers
Vulcan_(Marvel_Comics)	Raza_Longknife
Vyking	Backhand_(character)
Vyking	Snapdragon_(Morituri)
War_(Marvel_Comics)	Apocalypse_(character)
War_(Marvel_Comics)	Cyclops_(Marvel_Comics)
War_(Marvel_Comics)	Deathbird
War_(Marvel_Comics)	Dracula_(Marvel_Comics)
War_(Marvel_Comics)	Hulk
War_(Marvel_Comics)	Jean_Grey
War_(Marvel_Comics)	Mister_Sinister
War_(Marvel_Comics)	Storm_(Marvel_Comics)
War_(Marvel_Comics)	Wolverine_(character)
War_Machine	Cable_(character)
War_Machine	Cloak_and_Dagger_(characters)
War_Machine	Deathlok
War_Machine	Iron_Monger
War_Machine	Radioactive_Man_(comics)
War_Machine	Thanos
War_Machine	Thunderball_(character)
Warrior_Woman_(Marvel_Comics)	Baron_Strucker
Warrior_Woman_(Marvel_Comics)	Human_Torch_(android)
Warrior_Woman_(Marvel_Comics)	Master_Man_(Marvel_Comics)
Warrior_Woman_(Marvel_Comics)	Toro_(character)
Wendigo_(comics)	Bi-Beast
Wendigo_(comics)	Cable_(character)
Wendigo_(comics)	Doctor_Strange
Wendigo_(comics)	Fin_Fang_Foom
Wendigo_(comics)	Guardian_(Marvel_Comics)
Wendigo_(comics)	Hulk
Wendigo_(comics)	She-Hulk
Wendigo_(comics)	Spider-Man
Wendigo_(comics)	Thunderbolt_Ross
Wendigo_(comics)	Wolverine_(character)
Werewolf_by_Night	Blade_(character)
Werewolf_by_Night	Deadpool
Werewolf_by_Night	Doctor_Strange
Werewolf_by_Night	Dracula_(Marvel_Comics)
Werewolf_by_Night	Frankenstein's_Monster_(Marvel_Comics)
Werewolf_by_Night	Ghost_Rider_(Johnny_Blaze)
Werewolf_by_Night	Green_Goblin
Werewolf_by_Night	Hangman_(Marvel_Comics)
Werewolf_by_Night	Hulk
Werewolf_by_Night	Jericho_Drumm
Werewolf_by_Night	John_Jameson_(character)
Werewolf_by_Night	Locksmith_(comics)
Werewolf_by_Night	Man-Thing
Werewolf_by_Night	Masked_Marauder
Werewolf_by_Night	Mister_Hyde_(Marvel_Comics)
Werewolf_by_Night	Moon_Knight
Werewolf_by_Night	Morbius
Werewolf_by_Night	Norman_Osborn
Werewolf_by_Night	Sabretooth_(character)
Werewolf_by_Night	Spider-Man
Werewolf_by_Night	Spider-Woman_(Jessica_Drew)
Werewolf_by_Night	Tatterdemalion
Werewolf_by_Night	Wendigo_(comics)
Werner_von_Strucker	Baron_Strucker
Werner_von_Strucker	Lash_(comics)
Whiplash_(Marvel_Comics)	Iron_Man_(Ultimate_Marvel_character)
Whiplash_(Marvel_Comics)	Jubilee_(character)
Whiplash_(Marvel_Comics)	Power_Broker_(character)
Whiplash_(Marvel_Comics)	Scorpio_(Marvel_Comics)
Whiplash_(Marvel_Comics)	Spider-Man
Whiplash_(Marvel_Comics)	Wolverine_(character)
White_Tiger_(Heroes_for_Hire)	Iron_Fist_(character)
White_Tiger_(Heroes_for_Hire)	Misty_Knight
White_Tiger_(Heroes_for_Hire)	White_Tiger_(comics)
White_Tiger_(comics)	Black_Panther_(character)
White_Tiger_(comics)	Iron_Fist_(character)
White_Tiger_(comics)	Lightmaster
White_Tiger_(comics)	Misty_Knight
White_Tiger_(comics)	Spider-Man
White_Tiger_(comics)	White_Tiger_(Heroes_for_Hire)
Whizzer_(Robert_Frank)	Black_Marvel
Whizzer_(Robert_Frank)	Deadpool
Whizzer_(Robert_Frank)	Human_Torch_(android)
Whizzer_(Robert_Frank)	Isbisa
Whizzer_(Robert_Frank)	Living_Laser
Whizzer_(Robert_Frank)	Quicksilver_(Marvel_Comics)
Whizzer_(Robert_Frank)	Scarlet_Witch
Whizzer_(Robert_Frank)	Toro_(character)
Wild_Child_(character)	Brent_Jackson
Wild_Child_(character)	Empath_(character)
Wild_Child_(character)	Guardian_(Marvel_Comics)
Wild_Child_(character)	Michael_Pointer_(character)
Wild_Child_(character)	Mister_Sinister
Wild_Child_(character)	Nanny_and_Orphan-Maker
Wild_Child_(character)	Sabretooth_(character)
Wild_Child_(character)	Wolverine_(character)
Will_o'_the_Wisp_(comics)	Jonas_Harrow
Will_o'_the_Wisp_(comics)	Scarecrow_(Marvel_Comics)
Will_o'_the_Wisp_(comics)	She-Hulk
Will_o'_the_Wisp_(comics)	Spider-Man
William_Burnside_(character)	Bucky_(Marvel_Comics)
William_Burnside_(character)	Doctor_Faustus_(character)
William_Burnside_(character)	Jack_Monroe_(character)
William_Burnside_(character)	Jeffrey_Mace
William_Burnside_(character)	Spider-Man
Wolverine_(Ultimate_Marvel_character)	Apocalypse_(character)
Wolverine_(Ultimate_Marvel_character)	Cable_(character)
Wolverine_(Ultimate_Marvel_character)	Cyclops_(Marvel_Comics)
Wolverine_(Ultimate_Marvel_character)	Hulk
Wolverine_(Ultimate_Marvel_character)	Iron_Man_(Ultimate_Marvel_character)
Wolverine_(Ultimate_Marvel_character)	Jean_Grey
Wolverine_(Ultimate_Marvel_character)	Malcolm_Colcord
Wolverine_(Ultimate_Marvel_character)	Mister_Sinister
Wolverine_(Ultimate_Marvel_character)	Phoenix_Force
Wolverine_(Ultimate_Marvel_character)	Sabretooth_(character)
Wolverine_(Ultimate_Marvel_character)	Storm_(Marvel_Comics)
Wolverine_(Ultimate_Marvel_character)	Wolverine_(character)
Wolverine_(character)	Abraham_Cornelius
Wolverine_(character)	Apocalypse_(character)
Wolverine_(character)	Cable_(character)
Wolverine_(character)	Cyclops_(Marvel_Comics)
Wolverine_(character)	Deadpool
Wolverine_(character)	Guardian_(Marvel_Comics)
Wolverine_(character)	Hercules_(Marvel_Comics)
Wolverine_(character)	Hulk
Wolverine_(character)	Iron_Fist_(character)
Wolverine_(character)	Jean_Grey
Wolverine_(character)	Jericho_Drumm
Wolverine_(character)	Jubilee_(character)
Wolverine_(character)	Phoenix_Force
Wolverine_(character)	Romulus_(comics)
Wolverine_(character)	Sabretooth_(character)
Wolverine_(character)	Scarlet_Witch
Wolverine_(character)	Spider-Man
Wolverine_(character)	Storm_(Marvel_Comics)
Wolverine_(character)	Venom_(character)
Wolverine_(character)	Vindicator_(comics)
Wolverine_(character)	Wendigo_(comics)
Wolverine_(character)	Wolverine_(Ultimate_Marvel_character)
Wrecker_(comics)	Bulldozer_(character)
Wrecker_(comics)	Doctor_Strange
Wrecker_(comics)	Ghost_Rider_(Danny_Ketch)
Wrecker_(comics)	Hank_Pym
Wrecker_(comics)	Hercules_(Marvel_Comics)
Wrecker_(comics)	Hulk
Wrecker_(comics)	Iron_Fist_(character)
Wrecker_(comics)	Luke_Cage
Wrecker_(comics)	Moon_Knight
Wrecker_(comics)	Piledriver_(character)
Wrecker_(comics)	Puppet_Master_(Marvel_Comics)
Wrecker_(comics)	Rampage_(Marvel_Comics)
Wrecker_(comics)	She-Hulk
Wrecker_(comics)	Shockwave_(comics)
Wrecker_(comics)	Spider-Man
Wrecker_(comics)	Spider-Woman_(Jessica_Drew)
Wrecker_(comics)	Thunderball_(character)
Wrecker_(comics)	Ulik
Xorn	Apocalypse_(character)
Xorn	Cyclops_(Marvel_Comics)
Xorn	Doctor_Strange
Xorn	Emma_Frost
Xorn	Jean_Grey
Xorn	Michael_Pointer_(character)
Xorn	Mister_Sinister
Xorn	Scarlet_Witch
Xorn	Sentry_(Robert_Reynolds)
Xorn	Spider-Man
Xorn	Wolverine_(character)
Yelena_Belova	Baron_Strucker
Yelena_Belova	Black_Widow_(Natasha_Romanova)
Yelena_Belova	Mentallo
Yelena_Belova	Mockingbird_(Marvel_Comics)
Yelena_Belova	Norman_Osborn
Yelena_Belova	Nuke_(Marvel_Comics)
Yelena_Belova	Red_Guardian
Yelena_Belova	Scientist_Supreme
Yelena_Belova	Sentry_(Robert_Reynolds)
Yelena_Belova	Shang-Chi
Yelena_Belova	Super-Adaptoid
Yelena_Belova	U.S._Agent
Ymir_(Marvel_Comics)	Doctor_Strange
Yo-Yo_Rodriguez	Hive_(character)
Yo-Yo_Rodriguez	Stonewall_(comics)
Zarathos	Blade_(character)
Zarathos	Ghost_Rider
Zarathos	Ghost_Rider_(Johnny_Blaze)
Zarrko	Beta_Ray_Bill
Zarrko	Dargo_Ktor
Zarrko	Human_Torch
Zarrko	Kristoff_Vernard
Zarrko	Spider-Man
Zenzi_(comics)	Black_Panther_(character)
Zenzi_(comics)	Tetu_(comics)
Zheng_Zu	Black_Panther_(character)
Zheng_Zu	Elsa_Bloodstone
Zheng_Zu	Fin_Fang_Foom
Zheng_Zu	Iron_Fist_(character)
Zheng_Zu	Luke_Cage
Zheng_Zu	Misty_Knight
Zheng_Zu	Shang-Chi
Zhou_Cheng	Iron_Fist_(character)
Zhou_Cheng	Luke_Cage
Zhou_Cheng	Misty_Knight
Zombie_(comics)	Black_Talon_(comics)
Zombie_(comics)	Blade_(character)
Zombie_(comics)	Deadpool
Zombie_(comics)	Jericho_Drumm
Zombie_(comics)	Man-Thing
Zzzax	Cable_(character)
Zzzax	Hulk
Zzzax	Luke_Cage
Zzzax	Pyro_(Marvel_Comics)
Zzzax	She-Hulk
Zzzax	Thunderbolt_Ross
